"maille";"LAT";"LON";"ALT"
8644;43.7694;0.402;147
8645;43.7712;0.50121;180
8646;43.7728;0.60042;145
8647;43.7743;0.69963;165
8648;43.7758;0.79885;167
8649;43.7772;0.89808;150
8650;43.7784;0.99731;204
8651;43.7796;1.09654;222
8652;43.7807;1.19578;158
8653;43.7817;1.29502;117
8654;43.7826;1.39427;159
8655;43.7834;1.49351;160
8656;43.7841;1.59277;136
8657;43.7848;1.69202;133
8658;43.7853;1.79127;166
8659;43.7858;1.89053;216
8660;43.7861;1.98979;204
8661;43.7864;2.08905;217
8662;43.7866;2.18831;251
8663;43.7867;2.28757;371
8664;43.7867;2.38683;516
8665;43.7866;2.48609;629
8666;43.7864;2.58535;723
8667;43.7861;2.68461;648
8668;43.7858;2.78387;700
8669;43.7853;2.88313;715
8670;43.7848;2.98238;619
8671;43.7841;3.08163;597
8672;43.7834;3.18088;605
8673;43.7826;3.28013;565
8674;43.7817;3.37938;541
8675;43.7807;3.47862;636
8676;43.7796;3.57786;402
8677;43.7784;3.67709;293
8678;43.7772;3.77632;238
8679;43.7758;3.87555;154
8680;43.7743;3.97477;115
8681;43.7728;4.07398;50
8682;43.7712;4.17319;66
8683;43.7694;4.2724;47
8684;43.7676;4.37159;58
8685;43.7657;4.47078;58
8686;43.7637;4.56997;11
8687;43.7616;4.66915;13
8688;43.7594;4.76832;101
8689;43.7572;4.86748;162
8690;43.7548;4.96663;176
8691;43.7524;5.06578;128
8692;43.7498;5.16491;175
8693;43.7472;5.26404;199
8694;43.7445;5.36316;222
8695;43.7416;5.46227;290
8696;43.7388;5.56137;334
8697;43.7358;5.66046;417
8698;43.7327;5.75954;303
8699;43.7295;5.8586;373
8700;43.7262;5.95766;479
8701;43.7229;6.0567;496
8702;43.7194;6.15574;598
8703;43.7159;6.25476;886
8704;43.7123;6.35377;926
8705;43.7085;6.45276;925
8706;43.7047;6.55174;908
8707;43.7008;6.65071;1034
8708;43.6969;6.74967;785
8709;43.6928;6.84861;806
8710;43.6886;6.94754;630
8711;43.6843;7.04645;269
8712;43.68;7.14535;85
8713;43.6755;7.24423;23
8714;43.671;7.34309;1
8715;43.6476;-1.47653;3
8716;43.651;-1.37762;18
8717;43.6544;-1.2787;32
8718;43.6577;-1.17977;26
8719;43.6608;-1.08082;30
8720;43.6639;-0.98187;37
8721;43.6669;-0.88291;43
8722;43.6698;-0.78393;64
8723;43.6726;-0.68495;89
8724;43.6753;-0.58595;103
8725;43.678;-0.48695;103
8726;43.6805;-0.38794;132
8727;43.6829;-0.28892;141
8728;43.6853;-0.18989;106
8729;43.6876;-0.09085;126
8730;43.6897;0.00819;137
8731;43.6918;0.10724;166
8732;43.6938;0.2063;185
8733;43.6957;0.30537;163
8734;43.6975;0.40444;171
8735;43.6993;0.50352;208
8736;43.7009;0.60261;163
8737;43.7024;0.7017;186
8738;43.7039;0.80079;179
8739;43.7052;0.89989;170
8740;43.7065;0.999;184
8741;43.7077;1.09811;221
8742;43.7088;1.19722;173
8743;43.7098;1.29634;152
8744;43.7107;1.39546;131
8745;43.7115;1.49458;170
8746;43.7122;1.5937;183
8747;43.7129;1.69283;193
8748;43.7134;1.79196;153
8749;43.7139;1.89109;184
8750;43.7142;1.99023;262
8751;43.7145;2.08936;258
8752;43.7147;2.1885;251
8753;43.7148;2.28763;395
8754;43.7148;2.38677;517
8755;43.7147;2.4859;602
8756;43.7145;2.58504;692
8757;43.7142;2.68417;910
8758;43.7139;2.78331;901
8759;43.7134;2.88244;853
8760;43.7129;2.98157;784
8761;43.7122;3.0807;612
8762;43.7115;3.17982;433
8763;43.7107;3.27894;403
8764;43.7098;3.37806;231
8765;43.7088;3.47718;270
8766;43.7077;3.57629;174
8767;43.7065;3.6754;239
8768;43.7052;3.77451;180
8769;43.7039;3.87361;97
8770;43.7024;3.9727;80
8771;43.7009;4.07179;40
8772;43.6993;4.17088;15
8773;43.6975;4.26996;31
8774;43.6957;4.36903;60
8775;43.6938;4.46809;15
8776;43.6918;4.56715;4
8777;43.6897;4.66621;12
8778;43.6876;4.76525;26
8779;43.6853;4.86429;45
8780;43.6829;4.96332;103
8781;43.6805;5.06234;118
8782;43.678;5.16135;212
8783;43.6753;5.26035;262
8784;43.6726;5.35935;291
8785;43.6698;5.45833;208
8786;43.6669;5.55731;256
8787;43.6639;5.65627;347
8788;43.6608;5.75522;373
8789;43.6577;5.85417;403
8790;43.6544;5.9531;493
8791;43.651;6.05202;520
8792;43.6476;6.15093;543
8793;43.6441;6.24982;740
8794;43.6404;6.34871;814
8795;43.6367;6.44758;761
8796;43.6329;6.54644;736
8797;43.629;6.64528;540
8798;43.6251;6.74411;330
8799;43.621;6.84293;271
8800;43.6168;6.94173;149
8801;43.6125;7.04052;165
8802;43.6082;7.1393;16
8803;43.5758;-1.47173;14
8804;43.5792;-1.37295;25
8805;43.5826;-1.27415;38
8806;43.5858;-1.17534;35
8807;43.589;-1.07652;63
8808;43.5921;-0.97769;73
8809;43.595;-0.87885;75
8810;43.5979;-0.78;64
8811;43.6008;-0.68114;89
8812;43.6035;-0.58227;103
8813;43.6061;-0.4834;139
8814;43.6086;-0.38451;138
8815;43.6111;-0.28561;165
8816;43.6134;-0.18671;151
8817;43.6157;-0.08779;151
8818;43.6179;0.01113;143
8819;43.6199;0.11005;170
8820;43.6219;0.20899;208
8821;43.6238;0.30793;184
8822;43.6257;0.40688;184
8823;43.6274;0.50583;222
8824;43.629;0.60479;179
8825;43.6305;0.70376;213
8826;43.632;0.80273;188
8827;43.6334;0.9017;180
8828;43.6346;1.00068;196
8829;43.6358;1.09967;171
8830;43.6369;1.19866;203
8831;43.6379;1.29765;176
8832;43.6388;1.39664;141
8833;43.6396;1.49564;166
8834;43.6403;1.59464;192
8835;43.641;1.69364;198
8836;43.6415;1.79265;222
8837;43.642;1.89166;222
8838;43.6423;1.99066;194
8839;43.6426;2.08967;192
8840;43.6428;2.18868;220
8841;43.6429;2.28769;280
8842;43.6429;2.38671;561
8843;43.6428;2.48572;614
8844;43.6426;2.58473;852
8845;43.6423;2.68374;907
8846;43.642;2.78274;901
8847;43.6415;2.88175;1014
8848;43.641;2.98076;792
8849;43.6403;3.07976;400
8850;43.6396;3.17876;321
8851;43.6388;3.27776;325
8852;43.6379;3.37675;218
8853;43.6369;3.47574;77
8854;43.6358;3.57473;132
8855;43.6346;3.67372;189
8856;43.6334;3.7727;107
8857;43.632;3.87167;57
8858;43.6305;3.97064;28
8859;43.629;4.06961;5
8860;43.6274;4.16857;2
8861;43.6257;4.26752;5
8862;43.6238;4.36647;1
8863;43.6219;4.46541;2
8864;43.6199;4.56435;2
8865;43.6179;4.66327;4
8866;43.6157;4.76219;15
8867;43.6134;4.86111;31
8868;43.6111;4.96001;50
8869;43.6086;5.05891;67
8870;43.6061;5.1578;107
8871;43.6035;5.25667;201
8872;43.6008;5.35554;298
8873;43.5979;5.4544;347
8874;43.595;5.55326;423
8875;43.5921;5.65209;455
8876;43.589;5.75092;434
8877;43.5858;5.84974;473
8878;43.5826;5.94855;390
8879;43.5792;6.04735;426
8880;43.5758;6.14613;425
8881;43.5723;6.2449;375
8882;43.5686;6.34366;504
8883;43.5649;6.44241;405
8884;43.5611;6.54115;312
8885;43.5572;6.63987;275
8886;43.5533;6.73857;240
8887;43.5492;6.83727;242
8888;43.545;6.93595;89
8889;43.5408;7.03461;21
8890;43.5364;7.13326;2
8891;43.5004;-1.5656;17
8892;43.504;-1.46695;22
8893;43.5074;-1.36829;25
8894;43.5107;-1.26961;25
8895;43.514;-1.17093;33
8896;43.5172;-1.07223;38
8897;43.5202;-0.97353;59
8898;43.5232;-0.87481;87
8899;43.5261;-0.77609;115
8900;43.5289;-0.67735;110
8901;43.5316;-0.5786;127
8902;43.5342;-0.47985;144
8903;43.5368;-0.38109;178
8904;43.5392;-0.28231;194
8905;43.5416;-0.18353;183
8906;43.5438;-0.08475;192
8907;43.546;0.01405;170
8908;43.5481;0.11285;165
8909;43.5501;0.21166;216
8910;43.552;0.31048;212
8911;43.5538;0.40931;189
8912;43.5555;0.50814;213
8913;43.5571;0.60697;208
8914;43.5587;0.70581;228
8915;43.5601;0.80466;202
8916;43.5615;0.90351;212
8917;43.5627;1.00236;184
8918;43.5639;1.10122;234
8919;43.565;1.20009;213
8920;43.566;1.29895;175
8921;43.5669;1.39783;156
8922;43.5677;1.4967;166
8923;43.5684;1.59558;194
8924;43.5691;1.69445;228
8925;43.5696;1.79333;209
8926;43.57;1.89222;240
8927;43.5704;1.9911;247
8928;43.5707;2.08999;216
8929;43.5709;2.18887;191
8930;43.571;2.28776;230
8931;43.571;2.38664;422
8932;43.5709;2.48553;702
8933;43.5707;2.58441;772
8934;43.5704;2.6833;850
8935;43.57;2.78218;897
8936;43.5696;2.88107;582
8937;43.5691;2.97995;445
8938;43.5684;3.07882;383
8939;43.5677;3.1777;311
8940;43.5669;3.27657;261
8941;43.566;3.37544;166
8942;43.565;3.47431;62
8943;43.5639;3.57318;162
8944;43.5627;3.67204;177
8945;43.5615;3.77089;53
8946;43.5601;3.86974;15
8947;43.5587;3.96859;2
8948;43.5571;4.06743;1
8949;43.5555;4.16627;1
8950;43.5538;4.26509;0
8951;43.552;4.36392;1
8952;43.5501;4.46274;0
8953;43.5481;4.56155;0
8954;43.546;4.66035;1
8955;43.5438;4.75915;3
8956;43.5416;4.85793;14
8957;43.5392;4.95671;32
8958;43.5368;5.05549;36
8959;43.5342;5.15425;55
8960;43.5316;5.25301;115
8961;43.5289;5.35175;163
8962;43.5261;5.45049;241
8963;43.5232;5.54921;360
8964;43.5202;5.64793;449
8965;43.5172;5.74663;392
8966;43.514;5.84533;430
8967;43.5107;5.94401;316
8968;43.5074;6.04269;308
8969;43.504;6.14135;254
8970;43.5004;6.24;198
8971;43.4968;6.33863;230
8972;43.4931;6.43726;195
8973;43.4893;6.53587;117
8974;43.4855;6.63446;61
8975;43.4815;6.73305;80
8976;43.4774;6.83162;186
8977;43.4733;6.93017;51
8978;43.425;-1.65921;9
8979;43.4286;-1.5607;44
8980;43.4322;-1.46217;48
8981;43.4356;-1.36364;74
8982;43.4389;-1.26509;66
8983;43.4422;-1.16653;81
8984;43.4453;-1.06796;73
8985;43.4484;-0.96937;75
8986;43.4514;-0.87078;128
8987;43.4543;-0.77218;104
8988;43.4571;-0.67357;121
8989;43.4598;-0.57494;155
8990;43.4624;-0.47631;161
8991;43.4649;-0.37767;206
8992;43.4674;-0.27903;229
8993;43.4697;-0.18037;231
8994;43.472;-0.0817;241
8995;43.4741;0.01697;197
8996;43.4762;0.11565;185
8997;43.4782;0.21433;215
8998;43.4801;0.31303;230
8999;43.4819;0.41173;208
9000;43.4836;0.51043;226
9001;43.4852;0.60914;231
9002;43.4868;0.70786;237
9003;43.4882;0.80658;243
9004;43.4896;0.90531;200
9005;43.4908;1.00404;210
9006;43.492;1.10278;274
9007;43.4931;1.20152;207
9008;43.4941;1.30026;175
9009;43.495;1.39901;176
9010;43.4958;1.49776;210
9011;43.4965;1.59651;192
9012;43.4972;1.69526;215
9013;43.4977;1.79402;235
9014;43.4981;1.89278;239
9015;43.4985;1.99154;197
9016;43.4988;2.0903;221
9017;43.499;2.18906;371
9018;43.4991;2.28782;465
9019;43.4991;2.38658;394
9020;43.499;2.48534;518
9021;43.4988;2.5841;651
9022;43.4985;2.68286;694
9023;43.4981;2.78162;476
9024;43.4977;2.88038;525
9025;43.4972;2.97914;267
9026;43.4965;3.07789;222
9027;43.4958;3.17664;143
9028;43.495;3.27539;122
9029;43.4941;3.37414;76
9030;43.4931;3.47288;54
9031;43.492;3.57162;85
9032;43.4908;3.67036;68
9033;43.4896;3.76909;58
9034;43.4882;3.86782;1
9035;43.4836;4.16397;1
9036;43.4819;4.26267;0
9037;43.4801;4.36137;1
9038;43.4782;4.46007;0
9039;43.4762;4.55875;0
9040;43.4741;4.65743;0
9041;43.472;4.7561;1
9042;43.4697;4.85477;3
9043;43.4674;4.95343;13
9044;43.4649;5.05207;16
9045;43.4624;5.15071;2
9046;43.4598;5.24934;91
9047;43.4571;5.34797;179
9048;43.4543;5.44658;242
9049;43.4514;5.54518;297
9050;43.4484;5.64377;302
9051;43.4453;5.74236;450
9052;43.4422;5.84093;390
9053;43.4389;5.93949;316
9054;43.4356;6.03804;310
9055;43.4322;6.13657;250
9056;43.4286;6.2351;254
9057;43.425;6.33361;184
9058;43.4213;6.43211;87
9059;43.4175;6.5306;153
9060;43.4137;6.62908;173
9061;43.4097;6.72754;19
9062;43.4056;6.82598;15
9063;43.3495;-1.75258;88
9064;43.3532;-1.65421;97
9065;43.3568;-1.55582;88
9066;43.3603;-1.45741;88
9067;43.3638;-1.359;174
9068;43.3671;-1.26057;142
9069;43.3703;-1.16214;147
9070;43.3735;-1.06369;83
9071;43.3766;-0.96523;98
9072;43.3795;-0.86676;134
9073;43.3824;-0.76828;162
9074;43.3852;-0.66979;145
9075;43.3879;-0.57129;130
9076;43.3905;-0.47279;184
9077;43.3931;-0.37427;218
9078;43.3955;-0.27575;266
9079;43.3978;-0.17721;296
9080;43.4001;-0.07867;286
9081;43.4023;0.01988;242
9082;43.4043;0.11843;214
9083;43.4063;0.217;235
9084;43.4082;0.31557;260
9085;43.41;0.41414;222
9086;43.4117;0.51272;253
9087;43.4134;0.61131;256
9088;43.4149;0.70991;268
9089;43.4163;0.8085;226
9090;43.4177;0.90711;229
9091;43.4189;1.00571;256
9092;43.4201;1.10433;283
9093;43.4212;1.20294;218
9094;43.4222;1.30156;205
9095;43.4231;1.40018;183
9096;43.4239;1.49881;222
9097;43.4246;1.59744;211
9098;43.4253;1.69607;196
9099;43.4258;1.7947;239
9100;43.4263;1.89333;236
9101;43.4266;1.99197;317
9102;43.4269;2.09061;546
9103;43.4271;2.18924;737
9104;43.4272;2.28788;813
9105;43.4272;2.38652;779
9106;43.4271;2.48516;847
9107;43.4269;2.58379;740
9108;43.4266;2.68243;611
9109;43.4263;2.78107;537
9110;43.4258;2.8797;362
9111;43.4253;2.97833;176
9112;43.4246;3.07696;114
9113;43.4239;3.17559;72
9114;43.4231;3.27422;73
9115;43.4222;3.37284;45
9116;43.4212;3.47146;42
9117;43.4201;3.57007;16
9118;43.4189;3.66869;8
9119;43.4177;3.76729;2
9120;43.4043;4.55597;0
9121;43.4023;4.65452;0
9122;43.4001;4.75307;1
9123;43.3978;4.85161;2
9124;43.3955;4.95014;2
9125;43.3931;5.04867;43
9126;43.3905;5.14719;61
9127;43.3879;5.24569;105
9128;43.3852;5.34419;174
9129;43.3824;5.44268;336
9130;43.3795;5.54116;400
9131;43.3766;5.63963;332
9132;43.3735;5.73809;468
9133;43.3703;5.83654;538
9134;43.3671;5.93497;426
9135;43.3638;6.0334;413
9136;43.3603;6.13181;342
9137;43.3568;6.23022;276
9138;43.3532;6.32861;146
9139;43.3495;6.42698;140
9140;43.3457;6.52535;222
9141;43.3419;6.6237;128
9142;43.3379;6.72204;10
9143;43.2777;-1.74747;332
9144;43.2814;-1.64921;290
9145;43.285;-1.55094;189
9146;43.2885;-1.45266;373
9147;43.292;-1.35437;266
9148;43.2953;-1.25607;308
9149;43.2985;-1.15776;191
9150;43.3017;-1.05943;136
9151;43.3047;-0.96109;139
9152;43.3077;-0.86275;153
9153;43.3106;-0.76439;159
9154;43.3134;-0.66603;221
9155;43.3161;-0.56765;182
9156;43.3187;-0.46927;182
9157;43.3212;-0.37087;206
9158;43.3236;-0.27247;271
9159;43.326;-0.17406;344
9160;43.3282;-0.07564;350
9161;43.3304;0.02278;288
9162;43.3325;0.12121;252
9163;43.3345;0.21965;247
9164;43.3363;0.3181;305
9165;43.3382;0.41655;263
9166;43.3399;0.51501;285
9167;43.3415;0.61347;307
9168;43.343;0.71194;277
9169;43.3445;0.81042;264
9170;43.3458;0.9089;288
9171;43.3471;1.00738;291
9172;43.3482;1.10587;275
9173;43.3493;1.20436;216
9174;43.3503;1.30286;225
9175;43.3512;1.40136;242
9176;43.352;1.49986;224
9177;43.3527;1.59836;245
9178;43.3534;1.69687;230
9179;43.3539;1.79538;224
9180;43.3544;1.89389;188
9181;43.3547;1.9924;212
9182;43.355;2.09091;349
9183;43.3552;2.18943;459
9184;43.3553;2.28794;490
9185;43.3553;2.38646;458
9186;43.3552;2.48497;484
9187;43.355;2.58349;378
9188;43.3547;2.682;319
9189;43.3544;2.78051;232
9190;43.3539;2.87902;170
9191;43.3534;2.97753;106
9192;43.3527;3.07604;63
9193;43.352;3.17454;43
9194;43.3512;3.27304;45
9195;43.3503;3.37154;26
9196;43.3493;3.47004;11
9197;43.3482;3.56853;1
9198;43.3471;3.66702;1
9199;43.3325;4.55319;1
9200;43.3304;4.65162;0
9201;43.3282;4.75004;0
9202;43.326;4.84846;1
9203;43.3212;5.04527;10
9204;43.3187;5.14367;16
9205;43.3161;5.24205;14
9206;43.3134;5.34043;13
9207;43.3106;5.43879;108
9208;43.3077;5.53715;215
9209;43.3047;5.63549;341
9210;43.3017;5.73383;576
9211;43.2985;5.83216;587
9212;43.2953;5.93047;536
9213;43.292;6.02877;402
9214;43.2885;6.12706;277
9215;43.285;6.22534;250
9216;43.2814;6.32361;394
9217;43.2777;6.42187;365
9218;43.274;6.52011;98
9219;43.2701;6.61834;31
9220;43.2661;6.71655;2
9221;43.2096;-1.64423;335
9222;43.2132;-1.54608;509
9223;43.2167;-1.44793;551
9224;43.2202;-1.34976;431
9225;43.2235;-1.25158;278
9226;43.2267;-1.15339;296
9227;43.2299;-1.05518;244
9228;43.2329;-0.95697;245
9229;43.2359;-0.85875;224
9230;43.2388;-0.76051;233
9231;43.2416;-0.66227;214
9232;43.2442;-0.56402;271
9233;43.2469;-0.46576;254
9234;43.2494;-0.36749;260
9235;43.2518;-0.26921;250
9236;43.2541;-0.17092;338
9237;43.2564;-0.07263;401
9238;43.2585;0.02568;312
9239;43.2606;0.12399;319
9240;43.2626;0.2223;281
9241;43.2645;0.32063;353
9242;43.2663;0.41895;338
9243;43.268;0.51729;349
9244;43.2696;0.61563;346
9245;43.2711;0.71398;304
9246;43.2726;0.81233;331
9247;43.2739;0.91069;318
9248;43.2752;1.00905;307
9249;43.2764;1.10741;253
9250;43.2774;1.20578;240
9251;43.2784;1.30415;266
9252;43.2793;1.40253;279
9253;43.2801;1.50091;239
9254;43.2809;1.59929;235
9255;43.2815;1.69767;266
9256;43.282;1.79606;269
9257;43.2825;1.89444;258
9258;43.2828;1.99283;163
9259;43.2831;2.09122;153
9260;43.2833;2.18961;173
9261;43.2834;2.288;192
9262;43.2834;2.3864;174
9263;43.2833;2.48479;160
9264;43.2831;2.58318;112
9265;43.2828;2.68157;71
9266;43.2825;2.77996;98
9267;43.282;2.87834;53
9268;43.2815;2.97673;19
9269;43.2809;3.07511;16
9270;43.2801;3.17349;30
9271;43.2793;3.27187;11
9272;43.2784;3.37025;3
9273;43.2774;3.46862;4
9274;43.2764;3.56699;1
9275;43.2416;5.33667;21
9276;43.2388;5.43491;163
9277;43.2359;5.53315;196
9278;43.2329;5.63137;270
9279;43.2299;5.72958;255
9280;43.2267;5.82779;388
9281;43.2235;5.92598;594
9282;43.2202;6.02416;243
9283;43.2167;6.12233;105
9284;43.2132;6.22048;189
9285;43.2096;6.31863;319
9286;43.206;6.41676;247
9287;43.2022;6.51488;131
9288;43.1983;6.61299;54
9289;43.1944;6.71108;1
9290;43.1449;-1.4432;607
9291;43.1483;-1.34516;508
9292;43.1517;-1.2471;291
9293;43.1549;-1.14903;390
9294;43.1581;-1.05095;604
9295;43.1611;-0.95286;386
9296;43.1641;-0.85476;358
9297;43.1669;-0.75665;336
9298;43.1697;-0.65852;282
9299;43.1724;-0.5604;290
9300;43.175;-0.46226;335
9301;43.1775;-0.36411;338
9302;43.18;-0.26595;285
9303;43.1823;-0.16779;365
9304;43.1845;-0.06962;431
9305;43.1867;0.02856;360
9306;43.1888;0.12675;388
9307;43.1907;0.22494;339
9308;43.1926;0.32315;457
9309;43.1944;0.42135;459
9310;43.1961;0.51956;458
9311;43.1977;0.61778;403
9312;43.1993;0.71601;390
9313;43.2007;0.81423;368
9314;43.2021;0.91247;378
9315;43.2033;1.01071;309
9316;43.2045;1.10895;283
9317;43.2056;1.2072;283
9318;43.2066;1.30544;313
9319;43.2075;1.4037;279
9320;43.2083;1.50195;309
9321;43.209;1.60021;272
9322;43.2096;1.69847;256
9323;43.2101;1.79673;296
9324;43.2106;1.895;323
9325;43.211;1.99326;277
9326;43.2112;2.09153;180
9327;43.2114;2.1898;185
9328;43.2115;2.28807;138
9329;43.2115;2.38633;130
9330;43.2114;2.4846;105
9331;43.2112;2.58287;71
9332;43.211;2.68114;87
9333;43.2106;2.7794;49
9334;43.2101;2.87767;49
9335;43.2096;2.97593;28
9336;43.209;3.07419;35
9337;43.2083;3.17245;48
9338;43.2075;3.2707;1
9339;43.1669;5.43104;1
9340;43.1641;5.52916;21
9341;43.1611;5.62726;13
9342;43.1581;5.72535;56
9343;43.1549;5.82343;169
9344;43.1517;5.9215;201
9345;43.1483;6.01956;139
9346;43.1449;6.1176;62
9347;43.1414;6.21564;51
9348;43.1378;6.31366;77
9349;43.1342;6.41167;52
9350;43.1304;6.50967;4
9351;43.1265;6.60765;1
9352;42.9823;9.34474;88
9353;42.9758;9.44222;74
9354;43.0697;-1.5364;827
9355;43.0732;-1.43849;679
9356;43.0766;-1.34056;763
9357;43.0799;-1.24263;800
9358;43.0831;-1.14468;643
9359;43.0862;-1.04672;946
9360;43.0893;-0.94875;643
9361;43.0923;-0.85078;382
9362;43.0951;-0.75279;439
9363;43.0979;-0.65479;492
9364;43.1006;-0.55678;679
9365;43.1032;-0.45876;604
9366;43.1057;-0.36074;535
9367;43.1081;-0.2627;453
9368;43.1105;-0.16466;508
9369;43.1127;-0.06661;499
9370;43.1149;0.03145;488
9371;43.1169;0.12951;511
9372;43.1189;0.22758;441
9373;43.1208;0.32566;544
9374;43.1226;0.42374;573
9375;43.1243;0.52183;522
9376;43.1259;0.61993;450
9377;43.1274;0.71803;406
9378;43.1288;0.81614;378
9379;43.1302;0.91425;345
9380;43.1314;1.01236;375
9381;43.1326;1.11048;390
9382;43.1337;1.20861;397
9383;43.1347;1.30673;320
9384;43.1356;1.40486;325
9385;43.1364;1.503;350
9386;43.1371;1.60113;309
9387;43.1377;1.69927;288
9388;43.1383;1.79741;347
9389;43.1387;1.89555;365
9390;43.1391;1.99369;349
9391;43.1393;2.09184;254
9392;43.1395;2.18998;271
9393;43.1396;2.28813;194
9394;43.1396;2.38627;276
9395;43.1395;2.48442;308
9396;43.1393;2.58256;267
9397;43.1391;2.68071;129
9398;43.1387;2.77885;99
9399;43.1383;2.87699;106
9400;43.1377;2.97513;57
9401;43.1371;3.07327;48
9402;43.1364;3.1714;6
9403;43.0831;5.81908;38
9404;43.0799;5.91703;4
9405;43.0766;6.01496;9
9406;43.0732;6.11289;13
9407;43.0661;6.3087;1
9408;43.0586;6.50447;5
9409;42.9107;9.33604;144
9410;42.9043;9.43339;198
9411;43.0014;-1.43379;967
9412;43.0048;-1.33598;992
9413;43.0081;-1.23817;1046
9414;43.0113;-1.14034;1036
9415;43.0144;-1.04251;1218
9416;43.0175;-0.94466;848
9417;43.0204;-0.8468;843
9418;43.0233;-0.74894;1039
9419;43.0261;-0.65106;837
9420;43.0288;-0.55317;1081
9421;43.0314;-0.45528;1068
9422;43.0339;-0.35737;1306
9423;43.0363;-0.25946;1038
9424;43.0386;-0.16154;1123
9425;43.0409;-0.06362;721
9426;43.043;0.03432;873
9427;43.0451;0.13226;819
9428;43.047;0.23021;743
9429;43.0489;0.32817;615
9430;43.0507;0.42613;623
9431;43.0524;0.5241;534
9432;43.054;0.62207;492
9433;43.0555;0.72005;466
9434;43.057;0.81803;431
9435;43.0583;0.91602;397
9436;43.0596;1.01402;388
9437;43.0607;1.11201;453
9438;43.0618;1.21001;503
9439;43.0628;1.30802;480
9440;43.0637;1.40603;432
9441;43.0645;1.50404;445
9442;43.0652;1.60205;394
9443;43.0659;1.70006;365
9444;43.0664;1.79808;349
9445;43.0668;1.8961;350
9446;43.0672;1.99412;412
9447;43.0675;2.09214;354
9448;43.0676;2.19017;220
9449;43.0677;2.28819;260
9450;43.0677;2.38621;423
9451;43.0676;2.48423;417
9452;43.0675;2.58226;241
9453;43.0672;2.68028;201
9454;43.0668;2.7783;219
9455;43.0664;2.87632;143
9456;43.0659;2.97434;21
9457;43.0652;3.07235;4
9458;43.0014;6.10819;1
9459;42.9979;6.20598;1
9460;42.9906;6.40153;4
9461;42.8391;9.32735;196
9462;42.8327;9.42459;514
9463;42.9426;-1.0383;1132
9464;42.9457;-0.94058;1301
9465;42.9486;-0.84284;1340
9466;42.9515;-0.7451;1831
9467;42.9543;-0.64734;1112
9468;42.9569;-0.54958;1337
